Ano;NOME;Idade;PEDRA;INDE;IAN;IDA;IEG;IAA;IPS;IPP;IPV;PONTO_VIRADA
2022;ALUNO-594;9.802739726;4;8.121343944;5;9.166666667;9.217813051;9.00002;7.5;5.833333333;8.555563333;1
2022;ALUNO-595;10.51506849;3;7.713144789;10;5.666666667;9.669887279;9.00002;7.5;5.625;7.16666;0
2022;ALUNO-600;12.51232877;2;6.74124372;5;7.15;8.597883598;9.00002;5;3.75;6.583325;0
2022;ALUNO-602;11.78630137;1;4.971855378;5;2.25;3.83844189;9.50002;5;4.375;6.833325;0
2022;ALUNO-603;8.550684932;1;5.561111556;5;2.333333333;8.611111111;9.50002;5;3.333333333;5.444436667;0
2022;ALUNO-607;11.51232877;2;6.322651406;5;5;6.52991453;9.16668;7.5;6.25;6.1250025;0
2022;ALUNO-608;11.49589041;2;6.576346821;5;7.466666667;7.560897436;7.08333;5.625;5;6.500005;0
2022;ALUNO-610;10.3369863;1;5.541904429;5;3.011111111;5.948412698;5;7.5;5.416666667;7.291665;0
2022;ALUNO-612;10.5890411;1;5.426853852;2.5;2.5;7.759259259;10.00002;6.875;4.375;5;0
2022;ALUNO-613;7.742465753;2;6.664746447;10;3.083333333;7.233445567;9.00002;5;6.458333333;7.777776667;0
2022;ALUNO-615;11.77260274;4;8.338407739;5;8.916666667;9.032302031;10.00002;7.5;6.875;9.05556;1
2022;ALUNO-617;10.89589041;3;7.79446849;10;6.833333333;8.784832451;8.50002;7.5;6.041666667;7.333333333;0
2022;ALUNO-621;8.756164384;2;6.634286048;5;7.1;6.238095238;9.50002;7.5;5;6.333325;0
2022;ALUNO-622;9.695890411;1;4.276529111;5;0.888888889;2.816666667;9.16668;7.5;5.9375;3.875;0
2022;ALUNO-623;9.810958904;3;7.448464223;10;5.222222222;7.749258893;9.16668;7.5;6.875;7.5;0
2022;ALUNO-624;11.56164384;1;3.737944253;2.5;1.444444444;3.536931818;7.08334;5;5;3.916675;0
2022;ALUNO-628;7.816438356;4;8.172164186;5;8.75;9.162895928;9.00002;7.5;6.5625;8.916665;1
2022;ALUNO-632;7.728767123;1;5.818056667;5;1.25;7.583333333;7.41668;7.5;6.041666667;7.277776667;0
2022;ALUNO-633;10.69041096;2;6.860192771;5;7.5;7.18984719;9.50002;5;5.833333333;6.94444;0
2022;ALUNO-634;7.556164384;1;5.248612;5;2.916666667;5.833333333;8.00002;3.75;4.791666667;6.722216667;0
2022;ALUNO-637;8.750684932;2;6.923613111;5;3.75;9.388888889;9.00002;7.5;6.458333333;7.5;0
2022;ALUNO-638;8.356164384;1;4.311944252;5;1.777777778;3.63610348;9.16668;5;5.625;3.75;0
2022;ALUNO-641;7.594520548;2;6.313483598;5;4.083333333;6.741021324;9.50002;7.5;6.041666667;6.72222;0
2022;ALUNO-642;8.150684932;2;6.946674135;5;9.083333333;9.365317341;0;5;6.458333333;8.055553333;0
2022;ALUNO-643;8.457534247;4;8.05987191;5;8.166666667;9.351432881;10.00002;7.5;6.5625;8.25;0
2022;ALUNO-644;7.887671233;4;8.441663516;10;8.111111111;8.310738969;9.16668;6.25;8.90625;8.6250025;1
2022;ALUNO-645;7.720547945;1;4.742008908;5;1.166666667;4.015594542;9.50002;7.5;4.166666667;5.44444;0
2022;ALUNO-647;8.550684932;3;7.366941456;5;6.916666667;8.945807279;9.50002;5;6.666666667;7.88889;0
2022;ALUNO-649;9.364383562;3;7.897223889;5;6.444444444;10;8.75001;6.875;8.125;8.66667;1
2022;ALUNO-650;8.961643836;2;6.921550107;5;6.083333333;8.378582202;8.00002;7.5;5.625;7.083325;0
2022;ALUNO-651;8.205479452;1;5.233398857;5;2.916666667;4.083652618;9.00002;7.5;5;5.916665;0
2022;ALUNO-652;9.282191781;2;6.083364658;5;4.933333333;7.462653289;7.41668;5;5.625;6.499996667;0
2022;ALUNO-654;10.4739726;2;6.875668241;5;6.25;7.871387871;7.00002;7.5;6.458333333;7.277776667;0
2022;ALUNO-656;10.44109589;4;8.512849483;5;9.583333333;9.345479082;10.00002;7.5;5.9375;9.416675;1
2022;ALUNO-657;10.52328767;4;8.622797438;10;6.777777778;9.544534413;9.16668;8.75;8.75;8.458335;1
2022;ALUNO-658;8.038356164;1;5.988937548;5;2.833333333;6.038429407;10.00002;7.5;5.3125;7.166665;0
2022;ALUNO-662;9.252054795;4;8.100927926;5;9.25;9.62962963;9.50002;7.5;6.25;7.5;0
2022;ALUNO-663;9.257534247;1;5.378863434;5;4.5;4.984593838;5.83334;7.5;4.375;6.055553333;0
2022;ALUNO-664;10.44657534;4;8.842987092;5;8.011111111;9.485054348;10.00002;9.375;9.0625;10.00001;1
2022;ALUNO-665;8.246575342;3;7.540570842;5;7;9.473684211;9.50002;7.5;5.625;7.41666;0
2022;ALUNO-667;9.709589041;2;6.0999985;5;4;7.25;6.25;7.5;7.5;6.1249925;0
2022;ALUNO-668;8.290410959;2;6.658016026;5;5.25;7.324793465;9.00002;7.5;6.041666667;6.944443333;0
2022;ALUNO-669;7.791780822;2;6.026389889;5;1.916666667;9.027777778;9.00002;6.875;5;6.249995;0
2022;ALUNO-673;9.463013699;3;7.792205061;10;5.166666667;9.136363636;9.16668;5.625;7.96875;8.27778;0
2022;ALUNO-674;10.4;2;6.549254286;5;6.75;6.116071429;7.5;7.5;7.34375;6.208325;0
2022;ALUNO-679;10.98082192;3;7.28025827;2.5;6.666666667;9.682539683;10.00002;7.5;5.9375;7.083325;0
2022;ALUNO-681;9.515068493;2;6.665405027;5;4.555555556;6.922504579;9.58335;7.5;8.28125;6.666665;0
2022;ALUNO-686;9.6;2;6.853260479;5;6.583333333;7.34962406;8.50002;6.875;5.625;7.333335;0
2022;ALUNO-687;11.00273973;2;6.327707167;2.5;4.133333333;7.96875;7.5;7.5;7.65625;6.9583275;0
2022;ALUNO-689;10.53150685;3;8.016570201;10;6.333333333;9.249512671;8.75001;5;8.75;8.25;0
2022;ALUNO-690;11.16164384;3;7.401904937;5;6.5;9.686609687;9.50002;7.5;5.3125;7.166655;0
2022;ALUNO-692;8.482191781;3;7.192527344;5;7.333333333;8.177910053;6.41668;6.25;6.458333333;8.388886667;1
2022;ALUNO-693;8.079452055;3;7.434636281;5;7.416666667;8.624561404;8.50002;7.5;6.041666667;7.61111;0
2022;ALUNO-694;8.42739726;3;7.431939372;5;7.083333333;6.711768528;10.00002;7.5;6.5625;8.833335;1
2022;ALUNO-695;8.334246575;3;7.620637143;5;7.25;9.880952381;10.00002;7.5;5;7.222223333;0
2022;ALUNO-697;9.750684932;1;4.097072246;2.5;0;5.60515873;0;6.25;7.34375;6.8333275;0
2022;ALUNO-700;8.290410959;2;6.103704378;5;4;5.858788554;10.00002;5.625;6.25;7.222223333;0
2022;ALUNO-701;9.824657534;2;6.333818611;2.5;4.788888889;7.729166667;9.16668;6.875;7.34375;6.2083225;0
2022;ALUNO-703;9.01369863;2;6.824891426;5;6.188888889;5.945980743;8.33334;7.5;7.8125;7.6666675;0
2022;ALUNO-705;7.542465753;2;6.470788937;10;3.333333333;6.41644385;9.16668;7.5;6.875;5.8333275;0
2022;ALUNO-706;9.265753425;2;6.714931222;5;5.277777778;7.395833333;10.00002;5.625;7.34375;6.91666;0
2022;ALUNO-707;8.98630137;1;5.942467449;2.5;3.5;6.868589744;8.75001;7.5;7.1875;6.3749925;0
2022;ALUNO-708;9.04109589;1;5.888588957;5;2.833333333;6.130434783;8.00002;7.5;6.458333333;7;0
2022;ALUNO-709;9.032876712;3;7.507451717;5;7.083333333;9.252525253;9.50002;7.5;5.625;7.38889;0
2022;ALUNO-710;10.83013699;4;8.124397285;10;5.111111111;9.099410315;9.16668;7.5;8.90625;8.625;1
2022;ALUNO-711;8.863013699;1;5.557438119;5;2.583333333;7.259407259;8.50002;5;5.833333333;5.777773333;0
2022;ALUNO-715;7.824657534;2;6.996003684;5;6.75;7.417508418;9.00002;7.5;5.625;7.25;0
2022;ALUNO-721;19.86027397;1;4.563332;5;1.277777778;3.809722222;7.5;5;6.875;5.54166;0
2022;ALUNO-722;14.05753425;4;8.339199975;5;9.583333333;9.709876543;9.50002;7.5;6.25;8.27778;0
2022;ALUNO-723;9.843835616;1;4.44002627;5;3.444444444;5.120271907;0;7.5;5.9375;4.416665;0
2022;ALUNO-727;14.36164384;1;5.702446058;5;2.583333333;5.033061958;9.50002;7.5;5.625;7.083325;0
2022;ALUNO-728;8.542465753;3;7.62448292;10;5.666666667;9.601571268;9.00002;5;6.041666667;7.833333333;0
2022;ALUNO-729;14.04109589;3;7.244678044;5;7.166666667;8.358803553;7.08334;6.25;7.8125;7.625;0
2022;ALUNO-732;33.29315068;3;7.369714659;10;6.077777778;5.248218853;8.75001;8.75;7.65625;7.944446667;0
2022;ALUNO-734;12.8109589;3;7.300378955;10;3.75;8.835227273;8.33334;7.5;7.5;7.2499975;0
2022;ALUNO-735;19.35890411;2;6.820451259;10;5.916666667;7.268924626;6.41668;5.625;5.625;7.083325;0
2022;ALUNO-737;26.54520548;3;7.378176603;5;6.333333333;9.682539683;8.00002;7.5;6.25;7.5;0
2022;ALUNO-738;11.91232877;2;7.006941758;10;4.877777778;9.182971014;8.33335;5.625;6.40625;5.79166;0
2022;ALUNO-739;11.31780822;3;7.973381651;5;7.388888889;8.035296868;9.16668;9.375;8.59375;8.3750075;1
2022;ALUNO-741;19.36438356;3;7.539924758;5;6.722222222;7.815934066;9.16668;6.875;8.28125;8.5000025;1
2022;ALUNO-742;13.1890411;3;7.406568862;10;5.688888889;7.609577922;7.91667;6.875;7.34375;7.6666675;0
2022;ALUNO-743;21.16438356;3;7.381391333;5;8.416666667;8.483333333;8.00002;5.625;5.833333333;7.77778;0
2022;ALUNO-746;20.83013699;4;8.510208575;10;7.777777778;9.3930526;7.5;6.25;8.59375;9.2083375;1
2022;ALUNO-747;19.06027397;3;7.590972222;10;6.777777778;8.864583333;7.91667;5.625;6.25;7.416665;0
2022;ALUNO-751;17.19178082;3;7.590428481;5;7.75;9.07018907;9.50002;7.5;6.041666667;7.11111;0
2022;ALUNO-752;15.95616438;3;7.217943584;5;7.166666667;9.048046252;8.50002;5.625;5.625;7.499995;0
2022;ALUNO-753;15.94246575;1;5.0614312;10;1.777777778;3.440830721;7.91667;7.5;4.84375;4.9583375;0
2022;ALUNO-754;14.79726027;2;6.595710666;5;5.5;6.765005828;8.75001;7.5;7.34375;6.4166675;0
2022;ALUNO-755;15.56438356;3;7.468215479;10;6.944444444;8.792467949;7.5;5;8.125;6.291665;0
2022;ALUNO-757;11.08219178;2;6.195832;5;4.75;6.6875;7.5;7.5;6.25;6.41666;0
2022;ALUNO-759;9.419178082;3;8.00281439;10;7.833333333;8.618233618;9.00002;7.5;5.625;7.499995;0
2022;ALUNO-760;18.24109589;3;7.058532857;10;3.916666667;9.285714286;8.50002;7.5;5.625;6.277773333;0
2022;ALUNO-761;25.08219178;3;7.234398336;5;6;8.60948668;10.00002;7.5;5.625;7.499995;0
2022;ALUNO-762;18.81643836;2;6.621162013;5;6.5;6.730800064;7.00002;7.5;6.25;7;0
2022;ALUNO-763;18.73150685;3;8.012902467;5;8.583333333;9.335332334;9.00002;7.5;6.458333333;8.16667;0
2022;ALUNO-764;21.87123288;2;6.895951771;5;6.25;8.406838856;9.50002;5.625;4.6875;7.41666;0
2022;ALUNO-765;22.88493151;4;8.491073095;10;8.666666667;8.80952381;10.00002;7.5;5.625;8.416665;1
2022;ALUNO-766;18.91506849;1;4.951788339;5;4.766666667;4.617281695;0;7.5;6.25;5.999993333;0
2022;ALUNO-768;19.74794521;3;7.084109195;5;6.533333333;8.574712644;7.91667;5.625;7.5;7.291665;0
2022;ALUNO-770;20.93972603;4;8.464935045;10;7.555555556;8.836817168;9.16668;7.5;8.28125;8.4583375;1
2022;ALUNO-771;21.16164384;2;6.524519231;5;6.666666667;8.112179487;8.91668;7.5;3.4375;5.41666;0
2022;ALUNO-772;19.92054795;3;7.225595238;5;9;8.69047619;6.25;6.25;5.625;6.875;0
2022;ALUNO-773;12.68219178;4;8.655707365;5;8.444444444;9.880952381;10.00002;7.5;8.90625;9.250005;1
2022;ALUNO-774;12.96712329;4;8.639021494;10;7.555555556;9.415584416;8.33334;7.5;8.28125;9.1666725;1
2022;ALUNO-778;13.93150685;2;6.817738854;10;6.083333333;5.411605938;8.00002;7.5;4.6875;7.499995;0
2022;ALUNO-781;15.04109589;2;6.235705599;5;6.788888889;7.764641608;0;6.25;7.5;7.2499975;0
2022;ALUNO-783;10.62739726;2;6.535165331;5;6.25;8.495276653;3.49998;5;6.25;8.05556;0
2022;ALUNO-784;13.15890411;4;8.217507977;10;7.277777778;9.736842105;8.75001;4.375;8.4375;8.291665;0
2022;ALUNO-787;10.75890411;2;6.670710666;5;6.75;6.765005828;7.91667;7.5;7.34375;5.9583375;0
2022;ALUNO-788;10.45479452;2;6.047779597;5;2.111111111;8.440285205;8.75001;6.25;5.208333333;7.08333;0
2022;ALUNO-790;15.53972603;4;8.404169667;10;7;10;10.00002;7.5;6.041666667;8.250005;0
2022;ALUNO-791;18.49863014;3;8.004340111;10;7.5;8.792525557;9.00002;7.5;5.625;7.666665;0
2022;ALUNO-792;15.17808219;1;5.553987846;10;4.611111111;6.184870621;0;5;7.03125;5.9583325;0
2022;ALUNO-794;9.6;3;7.302153111;2.5;6.588888889;9.791666667;7.91667;5.625;7.96875;8.125;0
2022;ALUNO-796;17.25753425;2;6.258056447;5;4.555555556;6.406606678;7.5;7.5;7.65625;6.499995;0
2022;ALUNO-798;19.09315068;2;6.490193683;5;4.688888889;8.074582027;8.33334;5.625;7.5;6.4583275;0
2022;ALUNO-799;7.58630137;3;7.8968995;10;5.916666667;8.602540835;9.50002;7.5;6.041666667;8.444446667;1
2022;ALUNO-800;6.835616438;3;7.861617939;5;9;9.28030303;9.50002;7.5;5.833333333;7.11111;0
2022;ALUNO-801;8.6;2;6.954987238;5;6.916666667;7.629094523;8.00002;7.5;5.625;7.166665;0
2022;ALUNO-802;7.093150685;4;8.28662061;10;7.416666667;9.717813051;9.50002;7.5;6.041666667;7.77778;0
2022;ALUNO-804;8.257534247;3;7.365081587;5;6.166666667;9.26984127;9.00002;7.5;5.833333333;7.722223333;0
2022;ALUNO-805;8.668493151;2;6.613163153;5;5.5;7.433862434;8.50002;7.5;6.041666667;6.61111;0
2022;ALUNO-806;10.36438356;3;7.412025476;10;5.866666667;7.214285714;9.00002;7.5;5.625;7.916665;0
2022;ALUNO-807;9.545205479;4;8.813892667;5;9.5;10;9.50002;8.75;6.666666667;9.61112;1
2022;ALUNO-808;9.542465753;2;6.644341418;5;6.75;6.565452092;7.00002;7.5;5.3125;7.499995;0
2022;ALUNO-810;7.660273973;1;5.930081396;5;2;7.032340311;9.00002;7.5;5.625;7.055556667;0
2022;ALUNO-811;13.80547945;2;6.969181527;5;7.25;7.86673097;8.00002;5;6.458333333;7.5;0
2022;ALUNO-812;9.619178082;3;7.675403049;5;8.416666667;9.314503579;7.00002;7.5;5.625;8.083335;0
2022;ALUNO-814;7.580821918;2;6.322553781;5;3.666666667;8.237762238;7.00002;7.5;6.25;6.83333;0
2022;ALUNO-815;7.78630137;2;6.580933343;5;5.5;6.779671717;7.5;7.5;7.5;6.874995;0
2022;ALUNO-816;13.77260274;3;7.563604798;10;7.5;7.11489899;8.33334;7.5;7.65625;6.45833;0
2022;ALUNO-817;16.3369863;3;7.279925742;2.5;7.222222222;7.73989899;8.75001;7.5;8.125;8.0000025;0
2022;ALUNO-818;9.589041096;3;7.830788433;5;8.25;9.008097166;9.00002;7.5;5.625;8.333335;0
2022;ALUNO-819;7.997260274;2;6.901971878;5;4.333333333;9.291101056;8.50002;7.5;5.9375;7.416665;0
2022;ALUNO-820;14.3369863;3;7.304722389;5;8.433333333;8.131944444;7.08333;5.625;6.458333333;7.8750025;0
2022;ALUNO-822;8.367123288;4;8.228772286;10;8.333333333;9.595238095;9.00002;5.625;6.25;7.77778;0
2022;ALUNO-823;6.693150685;3;7.912811531;5;7.166666667;9.320987654;9.50002;8.75;6.458333333;8.222226667;0
2022;ALUNO-824;7.8;1;5.914900545;5;4.25;6.060606061;8.00002;7.5;6.25;5.888886667;0
2022;ALUNO-825;7.42739726;1;5.705118586;5;5.477777778;5.57906515;7.91667;4.375;7.8125;4.916665;0
2022;ALUNO-828;6.575342466;2;6.259109685;5;3.833333333;4.845885093;9.58335;8.125;7.96875;7.27778;0
2022;ALUNO-829;9.819178082;3;7.117600108;10;5.666666667;8.249458874;9.16668;5.625;6.71875;5.91666;0
2022;ALUNO-830;9.169863014;4;8.135882296;10;7.166666667;9.241898148;9.58335;6.25;6.458333333;8.125005;0
2022;ALUNO-831;13.59726027;2;6.445832676;5;3;9.104156713;9.50002;7.5;6.25;5.999996667;0
2022;ALUNO-832;7.232876712;4;8.620141389;10;6.944444444;9.375;10.00002;7.5;9.0625;8.5000025;1
2022;ALUNO-834;10.6;2;6.61451569;5;4.5;7.739245951;7.91667;7.5;7.5;6.8749975;0
2022;ALUNO-835;10.10958904;1;5.661425061;5;3.25;6.182121972;9.50002;5;6.25;5.999993333;0
2022;ALUNO-836;13.6739726;2;6.894444778;5;6;7.638888889;9.50002;7.5;5;7.333325;0
2022;ALUNO-839;11.11232877;4;8.079349826;5;8;9.855072464;10.00002;7.5;6.25;8.166666667;0
2022;ALUNO-840;14.72054795;3;7.151334756;5;7.25;8.48583878;9.00002;6.875;5;7.083325;0
2022;ALUNO-841;7.150684932;2;6.839365079;5;7.716666667;8.23015873;7.91668;4.375;4.375;7.41666;0
2022;ALUNO-843;12.67671233;1;5.783934046;5;4.111111111;5.226960784;8.33334;5;6.71875;7.055553333;0
2022;ALUNO-844;9.109589041;3;7.308335556;5;6.75;8.611111111;8.50002;7.5;6.25;7.555556667;0
2022;ALUNO-847;9.317808219;3;7.862026143;10;7.95;8.714285714;9.50002;8.125;5;6.333335;0
2022;ALUNO-848;17.5260274;2;6.030205833;5;3.916666667;7.1875;7.5;7.5;7.34375;5.3749875;0
2022;ALUNO-850;7.216438356;3;7.388203536;10;6.711111111;7.776784068;7.91667;5;7.65625;7.1666625;0
2022;ALUNO-851;12.77260274;3;8.040676603;5;8.583333333;9.682539683;10.00002;7.5;6.041666667;7.666666667;0
2022;ALUNO-852;17.67671233;3;7.347305922;5;7.166666667;7.882352941;9.00002;8.75;5.625;7.5;0
2022;ALUNO-853;11.06849315;3;7.928601818;5;7.75;9.090909091;9.50002;7.5;5.9375;8.83334;1
2022;ALUNO-854;11.73972603;3;7.403129618;10;5.666666667;8.092031425;9.00002;7.5;6.458333333;6.777773333;0
2022;ALUNO-855;12.74246575;2;6.3552075;5;4.25;7.6875;8.75001;7.5;7.34375;5.5416575;0
2022;ALUNO-856;6.969863014;3;7.64165505;5;7.166666667;9.270765251;9.16668;7.5;6.041666667;7.91667;0
2022;ALUNO-857;7.876712329;3;7.779763905;5;7.5;9.523809524;9.00002;7.5;6.25;8;0
2022;ALUNO-858;8.136986301;2;6.689521872;5;4.583333333;8.39898936;10.00002;5;4.375;8.277776667;0
2022;ALUNO-859;10.24657534;3;7.729168333;5;8.5;8.416666667;9.50002;7.5;5.625;7.916665;0
2022;ALUNO-861;8.454794521;2;6.962409296;5;6.877777778;6.278011204;9.58335;6.875;7.1875;7.3333325;0
2022;ALUNO-862;7.260273973;3;7.785336999;5;8.25;9.162781663;7.50002;7.5;6.25;8.388893333;1
2022;ALUNO-863;6.638356164;4;8.679763571;10;9.416666667;9.19047619;10.00002;8.125;5.625;7.916665;0
2022;ALUNO-864;10.3369863;3;7.680083751;5;8.5;8.754578755;8.00002;7.5;6.458333333;7.666663333;0
2022;ALUNO-865;7.934246575;2;6.254285404;5;4.583333333;7.389473684;7.50002;7.5;6.041666667;6.277776667;0
2022;ALUNO-866;10.90410959;4;8.416724113;5;9.583333333;9.729437229;7.50002;7.5;6.875;9.33334;1
2022;ALUNO-868;6.161643836;3;7.569368138;5;6.916666667;8.888499025;9.50002;8.125;5.625;7.916665;0
2022;ALUNO-869;14.95616438;2;6.73009437;5;4.75;8.351851852;9.00002;7.5;6.041666667;6.777776667;0
2022;ALUNO-870;9.704109589;4;8.427782;5;8;10;10.00002;7.5;6.666666667;9.555566667;1
2022;ALUNO-872;13.29041096;1;5.526750312;5;4.333333333;5.727513228;7.08333;5.625;7.1875;5.12499;0
2022;ALUNO-876;10.60547945;3;7.410072142;5;7.166666667;9.217024042;9.50002;7.5;5;7.16666;0
2022;ALUNO-877;7.38630137;2;6.058047409;5;4.75;6.607954545;7.91667;7.5;7.03125;5.2083225;0
2022;ALUNO-879;7.460273973;2;6.625001667;5;5.5;8.833333333;9.50002;5;3.75;7.166665;0
2022;ALUNO-881;7.397260274;3;8.057199636;5;7.833333333;9.848484848;9.50002;7.5;6.875;8.16667;0
2022;ALUNO-882;12.92876712;3;7.576531181;5;9.166666667;7.570145903;9.50002;7.5;5.625;7.333333333;0
2022;ALUNO-883;7.446575342;3;7.791668;10;5.5;9.666666667;9.50002;7.5;6.25;7.166663333;0
2022;ALUNO-884;8.709589041;1;5.537423024;2.5;4.9;5.995438453;6.66668;7.5;4.583333333;6.16667;0
2022;ALUNO-885;12.96438356;3;8.018089853;5;8.833333333;9.048769266;9.00002;7.5;6.25;8.333336667;0
2022;ALUNO-886;11.14520548;4;8.086112;10;7.25;9.666666667;9.50002;7.5;6.25;6.888883333;0
2022;ALUNO-887;9.380821918;1;5.852779111;10;0;7.222222222;9.00002;7.5;4.583333333;6.499996667;0
2022;ALUNO-889;9.547945205;3;7.831592959;10;6.555555556;8.513866738;8.33334;7.5;7.34375;7.4999975;0
2022;ALUNO-891;7.915068493;3;8.025002;10;6.5;10;8.50002;7.5;6.25;7.5;0
2022;ALUNO-893;9.879452055;1;5.606945333;10;3.5;7;0;7.5;6.458333333;5.55556;0
2022;ALUNO-895;8.476712329;3;7.944048286;10;5.666666667;9.761904762;9.50002;8.125;5.625;7.66666;0
2022;ALUNO-896;7.969863014;3;7.199483587;5;5.833333333;9.184904602;8.50002;7.5;5.625;7.66667;0
2022;ALUNO-900;8.180821918;3;7.078213899;5;6.5;7.312949493;7.91667;7.5;7.65625;7.54166;0
2022;ALUNO-901;7.635616438;2;6.067222502;5;3.75;5.843045843;8.50002;7.5;6.041666667;7.222223333;0
2022;ALUNO-902;13.08767123;3;7.517770718;5;7.416666667;8.765931924;9.50002;7.5;5.3125;7.749995;0
2022;ALUNO-903;8.980821918;4;8.17515721;10;7.5;9.382716049;8.00002;7.5;6.041666667;8.222226667;0
2022;ALUNO-905;8.37260274;3;7.658744357;5;9.1;6.652046784;9.50002;7.5;6.25;8.416665;1
2022;ALUNO-909;8.476712329;2;6.654070675;5;4.5;8.548123374;7.91668;5.625;6.458333333;7.722223333;0
2022;ALUNO-910;8.008219178;1;5.323060529;5;2.966666667;4.160784314;9.16668;5;7.03125;6.388886667;0
2022;ALUNO-911;9.347945205;1;5.546608784;2.5;5;7.67575642;4.58334;5;5.78125;6.1249925;0
2022;ALUNO-913;11.52054795;2;7.027986444;10;6.488888889;8.083333333;0;7.5;7.96875;7.833335;0
2022;ALUNO-914;16.42465753;2;6.940909599;5;6.583333333;6.74620133;9.00002;7.5;6.25;7.500003333;0
2022;ALUNO-915;13.19726027;2;6.598583497;10;4.666666667;6.152637486;7.91668;7.5;6.041666667;6.44444;0
2022;ALUNO-916;11.53972603;4;9.354308222;10;8.511111111;10;8.75001;9.375;9.0625;9.666675;1
2022;ALUNO-918;8.04109589;3;7.619179858;5;7.111111111;8.547283177;8.75001;7.5;8.125;7.75;0
2022;ALUNO-919;8.339726027;1;4.831948085;10;1.477777778;4.02745098;0;6.875;7.65625;6.388886667;0
2022;ALUNO-920;7.947945205;3;7.039504635;5;7.2;6.612103175;8.33334;5.625;7.8125;8;0
2022;ALUNO-921;7.260273973;1;4.929351371;2.5;1.722222222;3.914117133;10.00002;6.25;7.1875;6.0416575;0
2022;ALUNO-922;14.1260274;3;7.1916665;10;5.166666667;8.458333333;8.75001;5;7.5;6.7083275;0
2022;ALUNO-923;8.460273973;3;7.678735277;5;8.483333333;8.076998051;10.00002;6.875;5.625;8.083335;0
2022;ALUNO-924;12.98082192;3;7.412502222;5;7.25;8.777777778;8.50002;7.5;5.625;7.722223333;0
2022;ALUNO-925;15.55068493;3;7.818554798;10;7.083333333;8.655270655;10.00002;6.25;5.625;7.41666;0
2022;ALUNO-926;11.23561644;1;5.148616912;5;3.555555556;6.416701505;0;5.625;7.5;6.7083275;0
2022;ALUNO-927;8.317808219;2;6.65156699;5;6.25;7.466161616;7.41668;5.625;6.041666667;7.5;0
2022;ALUNO-930;8.890410959;4;8.965348203;5;8.466666667;9.641304348;10.00002;9.375;9.0625;10.00001;1
2022;ALUNO-931;7.923287671;2;6.389725977;5;3.333333333;6.948621554;9.50002;6.875;5.625;8.166665;0
2022;ALUNO-932;8.460273973;1;5.201146521;5;5.444444444;5.207123159;0;4.375;7.5;6.916665;0
2022;ALUNO-933;9.471232877;1;5.677000467;5;2.066666667;6.255835668;7.91667;7.5;5.625;7.041665;0
2022;ALUNO-934;9.778082192;3;7.665178905;5;8;9.523809524;7.91667;7.5;7.1875;7;0
2022;ALUNO-936;9.750684932;2;6.979899934;5;6.25;7.17032967;10.00002;7.5;5.625;7.41666;0
2022;ALUNO-937;10.44383562;2;6.92590912;10;4.777777778;7.320512821;10.00002;5.625;7.1875;6.124995;0
2022;ALUNO-939;6.898630137;2;6.745866586;5;5.266666667;7.243911261;7.50001;5.625;7.8125;8.25;0
2022;ALUNO-941;10.98356164;2;6.32821953;5;5.666666667;5.109848485;7.91667;7.5;7.8125;6.7499975;0
2022;ALUNO-944;7.605479452;1;4.181778882;2.5;0.944444444;2.917572464;8.75001;7.5;6.09375;4.6249975;0
2022;ALUNO-945;12.89041096;4;8.511529444;5;8.422222222;10;8.75001;8.75;8.4375;8.66667;1
2022;ALUNO-946;8.608219178;3;7.411457833;5;7.444444444;8.784722222;7.08333;7.5;7.65625;7.2083325;0
2022;ALUNO-947;11.83561644;1;5.843728767;5;4.5;5.572808834;8.50002;7.5;5.625;5.833325;0
2022;ALUNO-948;12.76986301;2;6.288918699;5;4.388888889;5.784874608;7.08333;7.5;8.125;7.416665;0
2022;ALUNO-949;8.180821918;3;7.835649926;5;8.5;9.62962963;8.00002;7.5;6.041666667;7.777776667;0
2022;ALUNO-952;10.17260274;3;7.972224667;10;5.5;9.666666667;9.00002;7.5;6.666666667;8.111113333;0
2022;ALUNO-954;10.3890411;3;7.097068901;5;7.25;8.672839506;8.50002;5;5.625;7.499995;0
2022;ALUNO-955;10.96712329;4;8.109723333;10;7;10;9.00002;7.5;6.041666667;7.277773333;0
2022;ALUNO-957;10.09589041;3;7.358953506;5;6.916666667;9.197530864;7.50002;5.625;6.458333333;8.388893333;1
2022;ALUNO-958;12.23561644;2;6.68171391;5;5.8;8.801282051;7.08333;5;7.03125;6.7499975;0
2022;ALUNO-959;14.52054795;4;8.093255968;5;9;9.841269841;9.50002;7.5;6.25;7.5;0
2022;ALUNO-960;9.076712329;2;6.671589694;5;4.833333333;7.899610136;10.00002;5.625;5.625;7.499995;0
2022;ALUNO-961;6.923287671;3;7.460804469;10;4.5;9.012345679;9.50002;5.625;6.458333333;8;0
2022;ALUNO-963;10.80821918;3;7.276307054;5;7.083333333;9.325971935;6.91668;6.875;6.041666667;7.555556667;0
2022;ALUNO-964;11.45753425;3;7.720170621;10;5.777777778;8.203282828;8.33334;7.5;7.65625;7.8749975;0
2022;ALUNO-967;9.265753425;2;6.994374941;5;9.233333333;5.394786373;9.00002;7.5;4.6875;7.249995;0
2022;ALUNO-969;8.394520548;4;8.716975028;10;8.833333333;9.307081807;8.50002;7.5;6.666666667;9.111116667;1
